account_id,customer_id,account_type,creation_date,account_status,balance,loan_amount,term_months,interest_rate
54f8bc08-1b49-4c2f-b08a-663636a6427d,b78abea0-0d1d-46eb-a20b-d5bc29990205,Savings,2021-09-05,Active,169866.52,0.0,0.0,0.0
c133f571-626a-489f-8070-a6ed72c3a974,b78abea0-0d1d-46eb-a20b-d5bc29990205,Loan,2025-03-08,Active,37160.02,49546.72,36.0,12.3
5cb7d272-4e39-4db7-8e0c-5e66f3504d58,b78abea0-0d1d-46eb-a20b-d5bc29990205,Loan,2023-03-12,Active,3326.02,59867.0,36.0,13.3
2239e126-3c2b-421a-b403-d765d2fb157d,b78abea0-0d1d-46eb-a20b-d5bc29990205,FixedDeposit,2023-01-22,Inactive,0.0,0.0,12.0,5.2
f8ef1cf8-0f74-47ea-921a-ff0203b8bb9d,b78abea0-0d1d-46eb-a20b-d5bc29990205,FixedDeposit,2024-01-10,Inactive,0.0,0.0,12.0,5.3
456d1567-19f5-4f26-a1d9-73044188dc3c,b78abea0-0d1d-46eb-a20b-d5bc29990205,FixedDeposit,2023-12-07,Inactive,0.0,0.0,12.0,5.2
6b2e12b4-cc2f-4e0a-afbf-68a7f9a94a0b,4dd3943c-6db5-4356-9963-c9e13e6d6bf0,Savings,2021-01-17,Active,10818.8,0.0,0.0,0.0
54149bee-b695-4ee6-81c7-762624dfc7b9,4dd3943c-6db5-4356-9963-c9e13e6d6bf0,Loan,2022-01-07,Active,224161.61,584769.16,60.0,21.7
c3c21b53-ef29-4f5e-88bf-0f29540dfb15,4dd3943c-6db5-4356-9963-c9e13e6d6bf0,Loan,2024-11-23,Active,25127.49,33503.25,48.0,22.9
9949f59c-9126-47d0-bc53-a675ce5599de,4dd3943c-6db5-4356-9963-c9e13e6d6bf0,FixedDeposit,2021-03-05,Inactive,0.0,0.0,36.0,1.4
73eca80b-3579-4694-a1d6-89f8447fb0f9,4dd3943c-6db5-4356-9963-c9e13e6d6bf0,FixedDeposit,2025-07-19,Active,63526.24,0.0,36.0,4.2
4343db38-104c-4f00-932d-cfd72b1d8c35,4dd3943c-6db5-4356-9963-c9e13e6d6bf0,FixedDeposit,2022-06-28,Inactive,0.0,0.0,3.0,1.5
ad5f7caf-b99c-4d76-bfcc-ab98c4e71630,4dddb481-8040-49ad-9d13-25ce0f16f88b,Savings,2023-09-26,Active,371527.5,0.0,0.0,0.0
867329c8-3846-4e8b-83d5-5fc9a53938fc,4dddb481-8040-49ad-9d13-25ce0f16f88b,FixedDeposit,2025-01-04,Active,71419.14,0.0,24.0,4.5
1abae517-3a47-4712-9d35-8039ee27b640,4dddb481-8040-49ad-9d13-25ce0f16f88b,FixedDeposit,2025-04-13,Inactive,0.0,0.0,6.0,4.5
fc2f5c45-de80-482d-9012-a13a09b2751d,4dddb481-8040-49ad-9d13-25ce0f16f88b,FixedDeposit,2025-11-16,Active,43860.73,0.0,6.0,4.5
2cf8d83a-f4d3-4862-a26c-6a088d8d9879,812e522c-3b2d-4d0c-acc1-0fd8262528c3,Savings,2022-12-31,Active,152940.17,0.0,0.0,0.0
16bb791a-b2dc-4f6c-98a0-cfd6fafa6875,812e522c-3b2d-4d0c-acc1-0fd8262528c3,Loan,2024-06-21,Active,14709.33,23534.91,48.0,6.8
68eeb500-9863-4735-8b84-4f70aecfff5a,812e522c-3b2d-4d0c-acc1-0fd8262528c3,FixedDeposit,2025-06-03,Inactive,0.0,0.0,6.0,4.5
fed6b319-0a00-4946-8be5-2223d34236e7,812e522c-3b2d-4d0c-acc1-0fd8262528c3,FixedDeposit,2023-11-08,Active,47499.17,0.0,36.0,4.5
b155280c-8418-4047-b482-101278accbd5,812e522c-3b2d-4d0c-acc1-0fd8262528c3,FixedDeposit,2023-09-30,Inactive,0.0,0.0,24.0,4.8
aee3da5e-26c6-4c74-a1b4-6f3608b5757d,51f34610-df75-46ea-b9c1-93e08d606a71,Savings,2022-12-10,Active,144546.44,0.0,0.0,0.0
761d21d8-951f-43a3-a391-52e748d06b61,51f34610-df75-46ea-b9c1-93e08d606a71,Loan,2024-06-01,Active,28820.72,47703.3,48.0,21.7
3eb88971-5b59-4b75-bbcb-a587073c929c,51f34610-df75-46ea-b9c1-93e08d606a71,Loan,2023-04-14,Active,20326.81,45170.86,60.0,21.6
deadd531-97c1-44f3-98c4-6181eefa102f,51f34610-df75-46ea-b9c1-93e08d606a71,FixedDeposit,2025-04-24,Active,92760.51,0.0,24.0,4.5
94710d59-d02e-4fa0-8218-505bf1ef47fd,51f34610-df75-46ea-b9c1-93e08d606a71,FixedDeposit,2022-12-12,Inactive,0.0,0.0,3.0,1.5
351b7dc7-4230-4381-87f0-ae254d8f4436,c7b96c2e-f383-4531-83b5-ee17636abe2c,Savings,2025-03-21,Active,401484.17,0.0,0.0,0.0
adb63ff8-5acd-4d7c-a25c-e858583b83fa,c7b96c2e-f383-4531-83b5-ee17636abe2c,Loan,2025-10-31,Active,7437.73,8113.89,24.0,17.8
85096570-d28b-45ba-a703-05b12deca339,c7b96c2e-f383-4531-83b5-ee17636abe2c,FixedDeposit,2025-11-22,Active,70283.34,0.0,6.0,4.5
65ed49fd-e59b-4404-bfd9-ccda37fdef5a,c7b96c2e-f383-4531-83b5-ee17636abe2c,FixedDeposit,2025-09-01,Active,83783.67,0.0,12.0,4.8
aae99697-131b-46f1-9e6e-8700918d12f5,9bcc759a-fd8f-4067-8539-b0aeed63768f,Savings,2025-01-29,Active,373586.31,0.0,0.0,0.0
3cbcb0d1-9caa-4c26-ae75-2ebbee2df00c,9bcc759a-fd8f-4067-8539-b0aeed63768f,Loan,2025-09-29,Active,194608.19,212299.85,36.0,13.5
5620b583-54fa-48f5-af5b-16b2d63c9670,9bcc759a-fd8f-4067-8539-b0aeed63768f,FixedDeposit,2025-03-27,Inactive,0.0,0.0,3.0,4.2
d92aa520-62d1-49b3-aa5e-81e0fa9d0cc2,9bcc759a-fd8f-4067-8539-b0aeed63768f,FixedDeposit,2025-10-14,Active,15671.07,0.0,36.0,4.2
2f1bf4b9-af9b-45c7-bcba-8084f06050b4,9bcc759a-fd8f-4067-8539-b0aeed63768f,FixedDeposit,2025-07-28,Inactive,0.0,0.0,3.0,4.2
17c4fd58-4c0d-4f0b-9d97-5800d024ae8c,d48f125f-9533-49ee-9e4f-e208d8c94f66,Savings,2025-08-10,Active,1014010.31,0.0,0.0,0.0
f81e2c59-3579-4f6e-8945-1c60ab36c001,d48f125f-9533-49ee-9e4f-e208d8c94f66,Loan,2025-08-27,Active,399861.48,599792.24,12.0,11.5
3a6e1c0d-af5f-4155-acfa-2f384e56f009,d48f125f-9533-49ee-9e4f-e208d8c94f66,Loan,2025-09-11,Active,573657.78,655608.9,24.0,18.9
eb08464c-94ad-466a-9325-99a56e1bf73e,aadbf331-4ef8-48d8-853e-1de8e2b28b57,Savings,2023-08-10,Active,65231.27,0.0,0.0,0.0
4085941a-9cfa-40fe-b531-89ae8236375e,aadbf331-4ef8-48d8-853e-1de8e2b28b57,Loan,2025-10-28,Active,17623.53,21148.23,12.0,20.2
3ca97294-ef20-4bf2-bc81-1767ff0539df,aadbf331-4ef8-48d8-853e-1de8e2b28b57,Loan,2024-02-01,Active,14749.43,28318.97,48.0,10.3
ea0fbffc-8870-4de2-9855-c606a24b933a,aadbf331-4ef8-48d8-853e-1de8e2b28b57,FixedDeposit,2023-12-07,Inactive,0.0,0.0,3.0,4.5
92605842-0e38-476c-991f-2d1d3e3cc638,3981f81d-de51-4dfd-b9f5-44a2e2bec63a,Savings,2025-08-24,Active,47334.79,0.0,0.0,0.0
8b695528-4664-42cd-9661-b4e5576ce2b1,3981f81d-de51-4dfd-b9f5-44a2e2bec63a,Loan,2025-09-09,Active,5199.39,6932.52,12.0,15.3
4a244e13-6eaf-4a08-86a2-2b6f59b6241a,677b4ace-29b1-4608-bd17-92605e5c81c5,Savings,2024-03-29,Active,153139.54,0.0,0.0,0.0
1878cad7-e8f3-45bf-865f-89e6500fbb26,677b4ace-29b1-4608-bd17-92605e5c81c5,Loan,2025-10-22,Active,20551.38,21260.04,60.0,11.2
4911e049-8010-4344-9596-c321798abd5f,677b4ace-29b1-4608-bd17-92605e5c81c5,Loan,2024-06-16,Active,24133.8,48267.48,36.0,16.0
d46fdfd8-dbb6-4cb4-89b1-774f48cc9a19,677b4ace-29b1-4608-bd17-92605e5c81c5,FixedDeposit,2025-09-15,Active,25546.69,0.0,12.0,4.8
8de49ac8-2e56-4b76-8786-d86d48cc0b96,f644f6e1-4e84-4b0b-88cf-9442095fa509,Savings,2021-08-10,Active,132337.5,0.0,0.0,0.0
ba3fda3a-ac2b-4b21-85b1-e7b0858dad06,f644f6e1-4e84-4b0b-88cf-9442095fa509,Loan,2023-12-02,Active,15680.42,26880.67,60.0,18.1
f105c055-37f0-45ac-9342-f050e7c91cbc,f644f6e1-4e84-4b0b-88cf-9442095fa509,Loan,2025-09-04,Active,23104.85,30806.48,12.0,22.2
29812908-46ec-4ffa-bc9a-3975a8bf5497,f644f6e1-4e84-4b0b-88cf-9442095fa509,FixedDeposit,2025-06-16,Inactive,0.0,0.0,3.0,4.2
c59a4065-3633-44d2-8be2-9c26dfd829b3,f644f6e1-4e84-4b0b-88cf-9442095fa509,FixedDeposit,2024-07-18,Inactive,0.0,0.0,12.0,5.3
646e1a68-ae38-4013-a6fd-0fe91c434463,f644f6e1-4e84-4b0b-88cf-9442095fa509,FixedDeposit,2024-04-29,Active,34358.04,0.0,24.0,5.0
edb03123-de8d-4c54-838c-d69b10279f66,66658745-c3c6-4bcc-b147-a32b7469ac2d,Savings,2021-01-21,Active,194490.32,0.0,0.0,0.0
fd975456-6635-4d94-b7bd-34e22a449201,66658745-c3c6-4bcc-b147-a32b7469ac2d,FixedDeposit,2022-10-02,Inactive,0.0,0.0,6.0,2.2
5b163de4-20a3-4baa-9a56-d6fd85e8844d,66658745-c3c6-4bcc-b147-a32b7469ac2d,FixedDeposit,2022-12-03,Inactive,0.0,0.0,24.0,3.0
73aea7c9-8e88-4379-867d-2c10c53b5ab5,4df612da-ef79-4bb0-9a81-e874dc6c458e,Savings,2020-11-19,Active,500714.87,0.0,0.0,0.0
2475f528-47c2-4216-be09-c66bf04b8252,4df612da-ef79-4bb0-9a81-e874dc6c458e,Loan,2025-07-19,Active,29770.54,32476.94,60.0,21.6
9c1db21f-0ac4-4e2b-8324-7a5365be14c5,4df612da-ef79-4bb0-9a81-e874dc6c458e,Loan,2024-05-25,Active,17047.13,28216.09,48.0,17.2
f4a578c3-edcf-4ef0-9780-df7a01098516,4df612da-ef79-4bb0-9a81-e874dc6c458e,FixedDeposit,2022-05-23,Inactive,0.0,0.0,24.0,3.0
f17ad35b-7969-4e72-9ee8-b7a11a76b4fc,4df612da-ef79-4bb0-9a81-e874dc6c458e,FixedDeposit,2022-04-04,Inactive,0.0,0.0,3.0,1.5
ffabb71a-83df-40d8-97b7-0d48bedf6747,0e753b39-69c6-477c-afb4-d1c132631f66,Savings,2021-10-16,Active,38567.93,0.0,0.0,0.0
9ddfa8b5-7269-46af-8a5e-44dbf98e1f2b,0e753b39-69c6-477c-afb4-d1c132631f66,Loan,2024-02-04,Active,18495.13,47558.67,36.0,11.5
cdc5a145-207a-4fdd-b283-e75af94412c8,0e753b39-69c6-477c-afb4-d1c132631f66,Loan,2023-07-19,Active,1128.15,27073.76,24.0,13.5
b0aba4bd-0fa6-499f-8201-497f4c1a2e0f,0e753b39-69c6-477c-afb4-d1c132631f66,FixedDeposit,2024-04-07,Inactive,0.0,0.0,6.0,5.1
a066fe3b-6e49-4b57-bb98-e6ccef66a54d,0e753b39-69c6-477c-afb4-d1c132631f66,FixedDeposit,2022-09-28,Inactive,0.0,0.0,3.0,1.5
cff3e2ca-339a-46c9-ab4f-5445530c6852,a1bf481b-e23a-4a82-aa39-b8aa66533afd,Savings,2020-08-19,Active,534337.57,0.0,0.0,0.0
71ccb9b0-f453-492c-a158-ddcf63d082ad,a1bf481b-e23a-4a82-aa39-b8aa66533afd,Loan,2025-07-28,Active,345760.35,385965.05,48.0,14.7
86cf2986-b4d9-43cd-8768-a2c2476548b7,1b96a254-9f71-4b97-8ca6-a17f04d615fa,Savings,2024-12-05,Active,143438.92,0.0,0.0,0.0
4b0c20a1-6861-4e60-bb70-70d478bb8e95,1b96a254-9f71-4b97-8ca6-a17f04d615fa,FixedDeposit,2025-07-20,Active,16307.31,0.0,6.0,4.5
41d2ddfe-deb9-4254-9429-dc6b2a2c4518,1b96a254-9f71-4b97-8ca6-a17f04d615fa,FixedDeposit,2025-02-26,Active,80490.73,0.0,12.0,4.8
b00d47ea-c25b-4183-a13b-37ba823ed8b2,1b96a254-9f71-4b97-8ca6-a17f04d615fa,FixedDeposit,2024-12-28,Inactive,0.0,0.0,12.0,5.3
a78888b0-aad2-4a42-bbd5-fb9e3a0962a9,80f4a5d5-7b26-407d-a1df-2f7734bc2283,Savings,2024-01-08,Active,151269.21,0.0,0.0,0.0
5dbc7bb7-8b66-4d91-8e4c-0d0b7dc930a2,80f4a5d5-7b26-407d-a1df-2f7734bc2283,Loan,2025-03-17,Active,25805.95,41289.55,24.0,11.5
5c46533f-2bd7-4ac2-885a-05df91ba2bad,80f4a5d5-7b26-407d-a1df-2f7734bc2283,Loan,2024-07-30,Active,10076.29,34547.11,24.0,8.7
60acef44-35a0-431d-b03c-8a9d34fa5ca1,80f4a5d5-7b26-407d-a1df-2f7734bc2283,FixedDeposit,2025-05-25,Active,57653.2,0.0,12.0,4.8
98557cc2-b993-4b3e-8493-eaa6311277a3,23c10878-4a5a-481b-8b74-7f58494c689b,Savings,2025-06-17,Active,10286.83,0.0,0.0,0.0
8900bfe7-cdc1-46db-940e-fdc82bf228bf,23c10878-4a5a-481b-8b74-7f58494c689b,FixedDeposit,2025-09-07,Active,4896.43,0.0,12.0,4.8
ce1ab417-2686-48c6-ab90-47e5e741f5c5,23c10878-4a5a-481b-8b74-7f58494c689b,FixedDeposit,2025-11-03,Active,18358.56,0.0,6.0,4.5
30ae9dd9-8796-4e4d-b753-a2944b9c0a38,633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,Savings,2022-06-29,Active,643536.59,0.0,0.0,0.0
00c5a3b0-68e0-49eb-8cc8-83c9e8a64993,633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,Loan,2022-06-29,Active,3037.8,10126.14,60.0,6.9
8d62306b-e1b7-49a9-b814-1a92083dc29d,633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,Loan,2022-11-28,Active,1776.66,7752.53,48.0,23.3
2810c5df-3cb7-45ad-a879-a3ff471d1cef,633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,FixedDeposit,2024-01-30,Inactive,0.0,0.0,12.0,5.3
19664788-a08a-4e84-9da7-079e0ff94a9a,633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,FixedDeposit,2022-07-23,Inactive,0.0,0.0,12.0,2.8
5d09dc16-fb63-4d83-997e-8fc3675b7cf8,633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,FixedDeposit,2024-11-08,Active,3122.87,0.0,24.0,5.0
5787d239-d2c2-4732-b4d1-d057afacb6f9,b4c7ebd1-ea9b-4616-81fd-fd9869ac2869,Savings,2020-05-05,Active,630112.54,0.0,0.0,0.0
1dff8f6b-5733-4d8d-bb82-6ce3f366fd51,b4c7ebd1-ea9b-4616-81fd-fd9869ac2869,Loan,2020-06-08,Inactive,0.0,68744.48,60.0,21.3
26c873ad-13b6-412b-8cc6-8599df209856,b4c7ebd1-ea9b-4616-81fd-fd9869ac2869,FixedDeposit,2021-03-28,Inactive,0.0,0.0,3.0,0.5
f5fc9856-2447-4f84-bc68-196990d825e9,3eade460-20d5-4b43-a26d-cbc41e5c72e7,Savings,2022-10-20,Active,803592.44,0.0,0.0,0.0
c2731fd5-efcd-4b81-8586-50c302c26d7c,3eade460-20d5-4b43-a26d-cbc41e5c72e7,FixedDeposit,2023-04-03,Inactive,0.0,0.0,12.0,5.2
68e6a1bc-ff08-48c8-85fb-7d6a28c4b443,3eade460-20d5-4b43-a26d-cbc41e5c72e7,FixedDeposit,2023-03-24,Inactive,0.0,0.0,3.0,4.5
2f79f9fc-ba4e-45b7-97d9-bd00a6bd66f9,3eade460-20d5-4b43-a26d-cbc41e5c72e7,FixedDeposit,2023-04-27,Active,35918.57,0.0,36.0,4.5
c97c0f6d-6954-4bf1-872a-80526e879f43,eda8ad38-d11a-48bf-8343-842553e029e1,Savings,2025-06-11,Active,4109.1,0.0,0.0,0.0
eeb68b1a-15e0-4c5d-a200-83771a7c948e,eda8ad38-d11a-48bf-8343-842553e029e1,FixedDeposit,2025-10-02,Active,15278.85,0.0,6.0,4.5
3949f9bb-dad3-4447-963a-d2c25a2e9437,eda8ad38-d11a-48bf-8343-842553e029e1,FixedDeposit,2025-11-17,Active,16343.48,0.0,24.0,4.5
3ca9fa65-4d51-4a08-b25c-7534c0ac42bc,86353ea1-8070-4d0e-beb9-34bceff93de9,Savings,2022-06-26,Active,210457.36,0.0,0.0,0.0
e24e1ff6-6ae7-4087-bda3-9b8907ab5aec,86353ea1-8070-4d0e-beb9-34bceff93de9,FixedDeposit,2024-10-23,Active,20783.58,0.0,24.0,5.0
6222bf04-547d-4c80-a387-de205b4614ca,86353ea1-8070-4d0e-beb9-34bceff93de9,FixedDeposit,2022-07-15,Inactive,0.0,0.0,36.0,3.2
33a97c8d-5651-47ed-b793-5c0f5c524533,9b776521-eb49-442c-a18e-b0f1aca4bceb,Savings,2020-10-10,Active,197066.71,0.0,0.0,0.0
e4788dd4-29c7-49c4-b511-9408a452b7ff,9b776521-eb49-442c-a18e-b0f1aca4bceb,Loan,2024-10-17,Active,27858.39,39329.57,48.0,21.4
9c872caf-34db-4099-b004-4ece1641356f,9b776521-eb49-442c-a18e-b0f1aca4bceb,FixedDeposit,2024-10-17,Active,87363.09,0.0,24.0,5.0
727c5879-e679-4ae7-8f5c-cdbf206e4012,9b776521-eb49-442c-a18e-b0f1aca4bceb,FixedDeposit,2025-05-08,Inactive,0.0,0.0,6.0,4.5
f6485ae9-c320-4c3e-be03-739fe810774e,9b776521-eb49-442c-a18e-b0f1aca4bceb,FixedDeposit,2021-03-16,Inactive,0.0,0.0,12.0,1.0
a2d9fc3f-0e97-42f1-bcd5-6c3b3c621a5e,93b1b215-2296-40cb-9dce-9c82597b9ade,Savings,2020-12-23,Active,46824.78,0.0,0.0,0.0
5d11c646-8b30-4574-99fa-3181f810bf64,93b1b215-2296-40cb-9dce-9c82597b9ade,FixedDeposit,2025-11-11,Active,36283.77,0.0,3.0,4.2
22b6aeb6-17f5-41e5-89cb-09814eb8dc8a,1f968366-e95f-49a4-8d09-e8c202f41029,Savings,2022-11-10,Active,237767.04,0.0,0.0,0.0
1193f2c8-d65d-46f0-9193-c6ff0e6ffb75,1f968366-e95f-49a4-8d09-e8c202f41029,Loan,2023-12-10,Active,5523.64,11527.64,48.0,7.3
e5c09983-69ce-4528-b2f9-c64eaea41ea5,1f968366-e95f-49a4-8d09-e8c202f41029,FixedDeposit,2022-11-30,Inactive,0.0,0.0,24.0,3.0
cfb4fc0f-b16a-424b-b657-2025dc2444da,ac41840e-d13c-4a2e-8b50-64e3b6e6b8a9,Savings,2020-01-29,Active,179960.89,0.0,0.0,0.0
49bd59a2-0c05-4e84-9289-01721c233b79,f6f6c7d2-f491-49f0-b151-e5c1d6256042,Savings,2022-07-14,Active,195302.32,0.0,0.0,0.0
1d9faa7c-a508-468f-ae01-1fe3345211f9,f6f6c7d2-f491-49f0-b151-e5c1d6256042,FixedDeposit,2024-05-10,Active,23523.92,0.0,24.0,5.0
025b76af-5c7a-4423-9a9d-8c16ddee6aa2,f2c3997e-0854-469a-b9fa-fb020623ce6c,Savings,2020-03-27,Active,319046.74,0.0,0.0,0.0
e1707896-bbe9-4678-b16a-0d3c920d4d6b,f2c3997e-0854-469a-b9fa-fb020623ce6c,Loan,2025-03-13,Active,5982.3,7976.43,36.0,10.4
a9a7469b-fd23-4dda-8e82-fdea1729e27e,f2c3997e-0854-469a-b9fa-fb020623ce6c,FixedDeposit,2023-03-19,Inactive,0.0,0.0,3.0,4.5
e8e58723-f4d1-46e1-bca7-711fd5752d70,56f94a75-1b67-45b6-8a64-7f169a4cd83b,Savings,2024-08-13,Active,98329.57,0.0,0.0,0.0
1b1aaff3-2deb-4ddc-a0df-a2177a145778,56f94a75-1b67-45b6-8a64-7f169a4cd83b,Loan,2025-06-24,Active,10118.95,20237.95,12.0,19.2
e6a263a4-7238-4cc3-8cd4-f6e809dcbd8b,fe4f8c97-f727-4226-9422-f0a11c8a5798,Savings,2020-04-16,Active,372525.41,0.0,0.0,0.0
59a80495-1021-4a45-bf7d-11c4effe9548,fe4f8c97-f727-4226-9422-f0a11c8a5798,FixedDeposit,2023-09-30,Active,35014.19,0.0,36.0,4.5
e2a718f4-7f76-4534-a1f8-2e40f1bdd4d9,fe4f8c97-f727-4226-9422-f0a11c8a5798,FixedDeposit,2023-09-24,Inactive,0.0,0.0,24.0,4.8
d93f97cb-33da-4734-8167-0f3118b169f1,44f58f4e-dc82-429b-b2fe-59ea81d9c78f,Savings,2022-12-18,Active,168471.59,0.0,0.0,0.0
e4f6f787-7fed-464a-9e45-126a0851d4ef,44f58f4e-dc82-429b-b2fe-59ea81d9c78f,Loan,2023-07-20,Active,819.23,4213.68,36.0,11.6
8b1f5337-6188-434e-b14b-401ebc08563b,44f58f4e-dc82-429b-b2fe-59ea81d9c78f,Loan,2024-11-05,Active,11984.05,15631.33,60.0,14.9
fa9c5895-808a-42f9-993e-d1f9d1db22c3,44f58f4e-dc82-429b-b2fe-59ea81d9c78f,FixedDeposit,2023-06-16,Active,28932.79,0.0,36.0,4.5
bcbc6a88-e2bb-426c-8b6a-03075ec23f48,209d4295-5c30-4fc8-935a-1c0a850a1b83,Savings,2025-07-30,Active,28805.63,0.0,0.0,0.0
b26ea814-e3de-4ab1-b584-0159cd3d7bd0,209d4295-5c30-4fc8-935a-1c0a850a1b83,Loan,2025-09-08,Active,58665.75,78220.98,12.0,21.8
02b4a27c-cba3-4a75-aa18-639c1567d809,209d4295-5c30-4fc8-935a-1c0a850a1b83,FixedDeposit,2025-11-23,Active,79608.55,0.0,3.0,4.2
41c4390a-0890-4d9f-8cab-3b9372202368,209d4295-5c30-4fc8-935a-1c0a850a1b83,FixedDeposit,2025-11-08,Active,65112.02,0.0,24.0,4.5
ce85df73-70d5-4595-be49-f6849cfd42dc,4f4412c2-06f1-4904-9d42-0ab915fc18ba,Savings,2024-12-01,Active,62017.74,0.0,0.0,0.0
49497225-fb1b-4760-a62d-ff52e1a37624,4f4412c2-06f1-4904-9d42-0ab915fc18ba,Loan,2025-05-18,Active,8022.53,9392.22,48.0,15.4
87db149c-8deb-4c69-b856-70cf5ca08ad9,17cac573-3a6f-430c-88e3-2c09d3e38683,Savings,2022-02-08,Active,263335.83,0.0,0.0,0.0
322ec40c-0622-4e59-bfdc-3cbb2b556905,c231947c-98fc-406e-9f29-8776ade6bc5f,Savings,2024-12-13,Active,140544.46,0.0,0.0,0.0
f571e802-f1c5-4bc8-8678-2697b96a017d,c231947c-98fc-406e-9f29-8776ade6bc5f,Loan,2025-10-11,Active,6900.83,7528.17,24.0,20.6
9825900d-4841-4dc2-a03a-dce733a3f1c0,c231947c-98fc-406e-9f29-8776ade6bc5f,Loan,2025-09-13,Active,22732.54,23929.0,60.0,23.5
bdd8830a-570d-467f-abfa-64c658826e9c,9fc04204-244d-4904-863e-9d10fcad9327,Savings,2025-02-03,Active,85341.69,0.0,0.0,0.0
f3821177-24b7-4fff-bf2a-8c1cfb089a5d,9fc04204-244d-4904-863e-9d10fcad9327,Loan,2025-08-15,Active,24650.78,36976.18,12.0,22.6
3df2c561-6e25-40f2-b427-c40c8c512707,9fc04204-244d-4904-863e-9d10fcad9327,FixedDeposit,2025-02-26,Active,80780.71,0.0,12.0,4.8
5d8d2c67-7898-45fd-8f6b-b5d7552ef621,9fc04204-244d-4904-863e-9d10fcad9327,FixedDeposit,2025-09-08,Active,62404.11,0.0,6.0,4.5
96a9bd94-07b2-422c-9613-723ce7e5240f,9fc04204-244d-4904-863e-9d10fcad9327,FixedDeposit,2025-04-13,Inactive,0.0,0.0,6.0,4.5
e4d8351c-b6ca-48d1-9f3e-fbd8416e3b8b,bebedbd2-5140-4ba4-8a45-80cd2fdbfeab,Savings,2022-07-31,Active,49131.48,0.0,0.0,0.0
635777b7-5840-47d6-ac70-c227731b278e,bebedbd2-5140-4ba4-8a45-80cd2fdbfeab,FixedDeposit,2022-08-06,Inactive,0.0,0.0,6.0,2.2
18260270-350a-4edb-87d2-4856e93be153,bebedbd2-5140-4ba4-8a45-80cd2fdbfeab,FixedDeposit,2022-10-24,Inactive,0.0,0.0,3.0,1.5
107fb2db-db28-47a0-8fef-e3b66812cef7,bebedbd2-5140-4ba4-8a45-80cd2fdbfeab,FixedDeposit,2024-04-06,Active,92071.32,0.0,36.0,4.7
d756256c-a85a-48e1-8ca5-fc91a4f352b9,0e18ab33-89a3-4fc7-bd31-49e18c338769,Savings,2023-09-29,Active,174068.2,0.0,0.0,0.0
b49bf713-a4ab-40c4-a89e-a8f4bd4b4423,0e18ab33-89a3-4fc7-bd31-49e18c338769,FixedDeposit,2025-06-06,Active,70224.93,0.0,36.0,4.2
7aaa841d-e294-481b-8f31-6fe0f6b72cdd,0e18ab33-89a3-4fc7-bd31-49e18c338769,FixedDeposit,2023-10-12,Inactive,0.0,0.0,12.0,5.2
2e30c17a-3074-48c3-b2e9-2b7e32934de8,e5bbaa17-3164-4c9e-9c1a-aaf1294cef85,Savings,2025-02-16,Active,165050.75,0.0,0.0,0.0
fdebc436-fa07-466d-8244-1e029c3487e4,e5bbaa17-3164-4c9e-9c1a-aaf1294cef85,Loan,2025-05-19,Active,106153.74,124277.58,48.0,14.1
02d4d2ff-ec9d-45da-b16e-392ebe462bdd,e5bbaa17-3164-4c9e-9c1a-aaf1294cef85,FixedDeposit,2025-04-20,Active,71667.54,0.0,12.0,4.8
100289bc-8bf5-4bb9-a4ac-c13356f2d56a,31a152be-00e5-4d14-aca4-ebba9701603e,Savings,2024-04-07,Active,31629.66,0.0,0.0,0.0
be833395-4d93-43c7-bcc9-ddf33a94f411,31a152be-00e5-4d14-aca4-ebba9701603e,Loan,2024-06-28,Active,7814.86,10904.44,60.0,20.1
4eceead8-6300-4dd3-87d0-66d3216190a7,31a152be-00e5-4d14-aca4-ebba9701603e,FixedDeposit,2025-03-03,Active,20395.97,0.0,36.0,4.2
1bb08e35-bce3-4bd8-9f27-a14d75f3f25b,31a152be-00e5-4d14-aca4-ebba9701603e,FixedDeposit,2024-08-12,Active,69140.02,0.0,24.0,5.0
a71bf056-a091-4eb4-9a8a-df1c9c4503bd,21988c67-7574-41e1-8a25-46efd60a1a24,Savings,2023-02-27,Active,288288.77,0.0,0.0,0.0
c1f77c38-66d5-4294-9935-3866e9c3d014,21988c67-7574-41e1-8a25-46efd60a1a24,Loan,2025-01-11,Active,20110.79,24625.41,60.0,7.8
1e6a613d-5bba-475f-bbdb-45f117501085,21988c67-7574-41e1-8a25-46efd60a1a24,FixedDeposit,2024-09-03,Inactive,0.0,0.0,3.0,4.8
f5b8ada4-157e-40fd-a829-1226c3a9ddc6,21988c67-7574-41e1-8a25-46efd60a1a24,FixedDeposit,2024-12-10,Active,10960.5,0.0,24.0,5.0
26a37fd5-3e3d-4258-aca0-1c6ec96eeed5,21988c67-7574-41e1-8a25-46efd60a1a24,FixedDeposit,2024-03-17,Active,35688.97,0.0,36.0,4.7
